収容局,ケーブル名,備考,経度,緯度,分岐00,分岐01,分岐02,分岐03,分岐04,分岐05
新潟東,にケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,にケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,にケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,にケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,にケーブル,花園線_7,,,1,,,,,
新潟東,にケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,にケーブル,鐙線_2,139.0675658,37.91070616,1,,,,,
新潟東,にケーブル,鐙線_3,139.0649698,37.90994219,1,,,,,
新潟東,にケーブル,鐙線_4,139.0629144,37.90937127,1,,,,,
新潟東,にケーブル,鐙線_5,139.0616855,37.90901797,1,,,,,
新潟東,にケーブル,鐙線_6,139.0595923,37.90841673,1,,,,,
新潟東,にケーブル,堀ノ内線_3,139.0597875,37.90794533,1,,,,,
新潟東,にケーブル,堀ノ内線_5,139.0571449,37.90722537,1,,,,,
新潟東,にケーブル,駅表西線_1,,,1,,,,,
新潟東,にケーブル,駅表西線_2,,,1,,,,,
新潟東,ねケーブル,花園線_1,139.0636793,37.91603144,1,,,,,
新潟東,ねケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,ねケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,ねケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,ねケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,ねケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,ねケーブル,花園線_7,,,1,,,,,
新潟東,ねケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,ねケーブル,鐙線_2,139.0675658,37.91070616,1,,,,,
新潟東,ねケーブル,鐙線_3,139.0649698,37.90994219,1,,,,,
新潟東,ねケーブル,鐙線_4,139.0629144,37.90937127,1,,,,,
新潟東,ねケーブル,笹口線_15,139.0631089,37.90898529,1,,,,,
新潟東,ねケーブル,堀ノ内線_1,139.0631418,37.90888671,1,,,,,
新潟東,ねケーブル,長潟線_1,139.0635737,37.90790847,1,,,,,
新潟東,ねケーブル,長潟線_2,139.0639757,37.90678529,1,,,,,
新潟東,ねケーブル,長潟線_3D,139.0645575,37.90534814,1,,,,,
新潟東,ねケーブル,長潟線_4,139.0648278,37.90466208,1,,,,,
新潟東,ねケーブル,長潟線_5,139.0651837,37.90377421,1,,,,,
新潟東,ねケーブル,長潟線_7,139.0662105,37.90122439,1,,,,,
新潟東,ねケーブル,長潟線_8,139.0667532,37.89988075,1,,,,,
新潟東,ねケーブル,長潟線_9,139.0672967,37.89854612,1,,,,,
新潟東,はケーブル,山ノ下線_1,139.0640411,37.91698906,1,,,,,
新潟東,はケーブル,山ノ下線_2,139.0636151,37.91778393,1,,,,,
新潟東,はケーブル,山ノ下線_4,139.0630506,37.91842543,1,,,,,
新潟東,はケーブル,流作場線_3,139.0614511,37.91773768,1,,,,,
新潟東,はケーブル,流作場線_4,139.0601191,37.91721736,1,,,,,
新潟東,はケーブル,宮浦線_1,139.0589165,37.916906,1,,,,,
新潟東,はケーブル,宮浦線_2,139.0584687,37.91710546,1,,,,,
新潟東,はケーブル,宮浦線_3,139.0584807,37.91741288,1,,,,,
新潟東,はケーブル,宮浦線_4,139.0585802,37.91817845,1,,,,,
新潟東,はケーブル,宮浦4分線_1,139.0581573,37.91839285,1,,,,,
新潟東,はケーブル,テレコム自営_1,,,1,,,,,
新潟東,ひケーブル,局,139.0616278,37.916583,1,,,,,
新潟東,ひケーブル,沼南線_2,139.0623704,37.91585783,1,,,,,
新潟東,ひケーブル,沼南線_3,139.061101,37.91537644,1,,,,,
新潟東,ひケーブル,沼南線_4,139.0603528,37.9150794,1,,,,,
新潟東,ひケーブル,沼南線_5,139.0598181,37.91495338,1,,,,,
新潟東,ひケーブル,沼南五東線_1,139.0600241,37.91460946,1,1,,,,
新潟東,ひケーブル,沼南五東線_2,139.0606617,37.91342892,1,,,,,
新潟東,ひケーブル,沼南五東線_4,139.0598758,37.91302134,1,,,,,
新潟東,ひケーブル,沼南五東線_5,139.05876,37.91268268,1,,,,,
新潟東,ひケーブル,沼南五東五分線_1,139.0591023,37.91223201,1,,,,,
新潟東,ひケーブル,JR自営HH,,,1,,,,,
新潟東,ひケーブル,JR共同溝,,,1,,,,,
新潟東,ひケーブル,JR自営HH,,,1,,,,,
新潟東,ひケーブル,MDF,,,1,,,,,
新潟東,ひケーブル,NHK線_4,,,,1,,,,
新潟東,ふケーブル,山木戸線_2,139.0646905,37.91672752,1,,,,,
新潟東,ふケーブル,笹口線_2,139.0657216,37.91514937,1,,,,,
新潟東,ふケーブル,笹口線_4,139.0666559,37.91351991,1,,,,,
新潟東,ふケーブル,花園線_7,,,1,,,,,
新潟東,ふケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,ふケーブル,花園線_10,139.0657444,37.91185983,1,,,,,
新潟東,ふケーブル,笹口線_12-1,139.0665147,37.90994235,1,,,,,
新潟東,ふケーブル,笹口線_14,139.064395,37.90932911,1,,,,,
新潟東,ふケーブル,堀ノ内線_1,139.0631418,37.90888671,1,,,,,
新潟東,ふケーブル,堀ノ内線_2,139.0614877,37.90841343,1,,,,,
新潟東,ふケーブル,堀ノ内線_3,139.0597875,37.90794533,1,1,,,,
新潟東,ふケーブル,堀ノ内線_5,139.0571449,37.90722537,1,,,,,
新潟東,ふケーブル,駅裏東線_1,139.0577069,37.90599986,1,,,,,
新潟東,ふケーブル,駅裏東線_2,139.058198,37.90480335,1,,,,,
新潟東,ふケーブル,駅裏東線_3,139.0587233,37.90352074,1,,,,,
新潟東,ふケーブル,鐙線_7,139.0604439,37.9063162,,1,,,,
新潟東,ほケーブル,花園線_2,139.0641674,37.91515128,1,,,,,
新潟東,ほケーブル,花園線_3,139.0647212,37.91416059,1,,,,,
新潟東,ほケーブル,花園線_4,139.065352,37.91430713,1,,,,,
新潟東,ほケーブル,花園線_5,139.0659501,37.91336444,1,,,,,
新潟東,ほケーブル,花園線_6,139.0663672,37.91343454,1,,,,,
新潟東,ほケーブル,花園線_7,,,1,,,,,
新潟東,ほケーブル,鐙線_1,139.066724,37.91267186,1,,,,,
新潟東,ほケーブル,花園線_10,139.0657444,37.91185983,1,,,,,
新潟東,ほケーブル,笹口線_12-1,139.0665147,37.90994235,1,1,,,,
新潟東,ほケーブル,笹口線_14,139.064395,37.90932911,1,1,,,,
新潟東,ほケーブル,笹口線_14-3,139.0634779,37.90893026,1,,,,,
新潟東,ほケーブル,堀ノ内線_1-1,139.0629071,37.90873571,,1,,,,
新潟東,ほケーブル,長潟線_1-1,139.063832,37.90728786,1,,,,,
新潟東,ほケーブル,長潟線_2,139.0639757,37.90678529,1,,,,,
新潟東,ほケーブル,長潟線_3-1,139.0645575,37.90534814,1,,,,,
新潟東,ほケーブル,長潟線_5,139.0651837,37.90377421,1,,,,,
小金,Bケーブル,局,139.0887004,37.9388485,,,,,,
小金,Bケーブル,小金町線_6,139.0885721,37.93757132,,,,,,
小金,Bケーブル,小金町線_5,139.0882801,37.93862163,,,,,,
小金,Bケーブル,小金町線_4,139.0879949,37.93953276,,,,,,
小金,Bケーブル,小金町線_2,139.0874199,37.9408767,,,,,,
小金,Bケーブル,小金町線_1,139.0870897,37.9420108,,,,,,
小金,Bケーブル,山辺線_11,139.0867162,37.9430389,,,,,,
小金,Bケーブル,山辺線_12,139.0880838,37.94389139,,,,,,
小金,Bケーブル,山辺線_13,139.0894054,37.94469326,,,,,,
小金,Bケーブル,山辺線_14,139.0904934,37.94498746,,,,,,
小金,Bケーブル,山辺線_15,139.0921891,37.94526697,,,,,,
小金,Bケーブル,山辺線_17,139.0955224,37.94582199,,,,,,
小金,Cケーブル,局,139.0887004,37.9388485,,,,,,
小金,Cケーブル,小金町線_4,139.0879949,37.93953276,,,,,,
小金,Cケーブル,小金町線_3,139.0877809,37.93949212,,,,,,
小金,Cケーブル,小金町線_2,139.0874199,37.9408767,,,,,,
小金,Cケーブル,山辺線_11,139.0867162,37.9430389,,,,,,
小金,Cケーブル,山辺線_12,139.0880838,37.94389139,,,,,,
小金,Cケーブル,山辺線_13,139.0894054,37.94469326,,,,,,
小金,Cケーブル,山辺線_14,139.0904934,37.94498746,,,,,,
小金,Cケーブル,船江町線_2,139.0898585,37.9476155,,,,,,
小金,Cケーブル,船江町線_3,139.0895638,37.94895119,,,,,,
小金,Cケーブル,船江町線_5,139.0905755,37.95097408,,,,,,
小金,Cケーブル,船江町線_6,139.0899854,37.95166224,,,,,,
小金,Cケーブル,船江町線_7,139.0890405,37.95227245,,,,,,
小金,Cケーブル,船江町線_8,139.0905412,37.95255685,,,,,,
小金,Cケーブル,船江町線_9,139.0919155,37.95282966,,,,,,
小金,Cケーブル,船江町線_10,139.0934159,37.95310978,,,,,,
小金,Cケーブル,船江町線_11,139.09499,37.95339564,,,,,,
小金,Cケーブル,船江町線_12,139.0964099,37.95367001,,,,,,
小金,Cケーブル,船江町線_13,139.0986256,37.9540728,,,,,,
小金,Cケーブル,船江町線_14,139.1008881,37.9539275,,,,,,
小金,Cケーブル,船江町線_1,139.0902017,37.94628205,,,,,,
小金,Cケーブル,船江町線_3,139.0895638,37.94895119,,,,,,
小金,Dケーブル,局,139.0887004,37.9388485,,,,,,
小金,Dケーブル,小金町線_6,139.0885721,37.93757132,,,,,,
小金,Dケーブル,小金町線_4,139.0879949,37.93953276,,,,,,
小金,Dケーブル,小金町線_2,139.0874199,37.9408767,,,,,,
小金,Dケーブル,小金町線_1,139.0870897,37.9420108,,,,,,
小金,Dケーブル,山辺線_11,139.0867162,37.9430389,,,,,,
小金,Dケーブル,山辺線_9,139.0849116,37.94198524,,,,,,
小金,Dケーブル,山辺線_8,139.0836272,37.94157335,,,,,,
小金,Dケーブル,山辺線_7,139.0821808,37.94112075,,,,,,
小金,Dケーブル,山辺線_6,139.08066,37.94064928,,,,,,
小金,Dケーブル,山辺線_5,139.0795325,37.94029924,,,,,,
小金,Dケーブル,桃山線_1,139.0789263,37.94150627,,,,,,
小金,Dケーブル,桃山線_2,139.078327,37.94277514,,,,,,
小金,Dケーブル,桃山線_4,139.0776216,37.94461019,,,,,,
小金,Dケーブル,桃山線_5,139.077241,37.94591047,,,,,,
小金,Dケーブル,桃山線_6,139.0769932,37.94714399,,,,,,
小金,Eケーブル,局,139.0887004,37.9388485,,,,,,
小金,Eケーブル,松島町線_1,139.0879833,37.93655331,,,,,,
小金,Eケーブル,松島町線_4,139.08611,37.9361613,,,,,,
小金,Eケーブル,松島町線_5,139.0846745,37.93592069,,,,,,
小金,Eケーブル,松島町線_7,139.0823882,37.93474139,,,,,,
小金,Eケーブル,松島町線_8,139.0800199,37.93368714,,,,,,
小金,Eケーブル,松島町線_10,139.0773666,37.93285033,,,,,,
小金,Eケーブル,山ノ下線_33,139.0771144,37.9345891,,,,,,
小金,Eケーブル,山ノ下線_35,139.0757579,37.93665258,,,,,,
小金,Eケーブル,山ノ下線_37,139.0744235,37.93867491,,,,,,
小金,Eケーブル,山ノ下線_39,139.0717888,37.93978093,,,,,,
小金,Eケーブル,山ノ下線_40,139.0716895,37.94152508,,,,,,
小金,Eケーブル,山ノ下線_39D,139.0719964,37.93801751,,,,,,
小金,Fケーブル,局,139.0887004,37.9388485,,,,,,
小金,Fケーブル,松島町線_4,139.08611,37.9361613,,,,,,
小金,Fケーブル,松島町線_5,139.0846745,37.93592069,,,,,,
小金,Fケーブル,松島町線_7,139.0823882,37.93474139,,,,,,
小金,Fケーブル,松島町線_8,139.0800199,37.93368714,,,,,,
小金,Fケーブル,松島町線_10,139.0773666,37.93285033,,,,,,
小金,Fケーブル,山ノ下線_32D,139.0769699,37.93451082,,,,,,
小金,Fケーブル,山ノ下線_31,139.0745492,37.93423799,,,,,,
小金,Fケーブル,山ノ下線_29,139.0729446,37.93327847,,,,,,
小金,Fケーブル,山ノ下線_29D,139.0729433,37.93340043,,,,,,
小金,Hケーブル,局,139.0887004,37.9388485,,,,,,
小金,Hケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Hケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Hケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Hケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Hケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Hケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Hケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Hケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Hケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Hケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Hケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Hケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Hケーブル,山木戸線_33,139.0937564,37.9219084,,,,,,
小金,Hケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Hケーブル,山木戸線_32,139.0927785,37.92166332,,,,,,
小金,Hケーブル,山木戸線_31,139.0912053,37.92128848,,,,,,
小金,Hケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Hケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Iケーブル,局,139.0887004,37.9388485,,,,,,
小金,Iケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Iケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Iケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Iケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Iケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Iケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Iケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Iケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Iケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Iケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Iケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Iケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Iケーブル,山木戸線_31,139.0912053,37.92128848,,,,,,
小金,Iケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Iケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Iケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Iケーブル,山木戸線_27,139.0872678,37.92049347,,,,,,
小金,Iケーブル,山木戸線_25,139.0852278,37.91973696,,,,,,
小金,Jケーブル,局,139.0887004,37.9388485,,,,,,
小金,Jケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Jケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Jケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Jケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Jケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Jケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Jケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Jケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Jケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Jケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Jケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Jケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Jケーブル,山木戸線_32,139.0927785,37.92166332,,,,,,
小金,Jケーブル,山木戸線_31,139.0912053,37.92128848,,,,,,
小金,Jケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Jケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Jケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Jケーブル,山木戸線_25,139.0852278,37.91973696,,,,,,
小金,Jケーブル,竹尾線_1,139.0855701,37.91860039,,,,,,
小金,Jケーブル,竹尾線_2,139.0857785,37.91795218,,,,,,
小金,Jケーブル,竹尾線_3,139.0844615,37.91745555,,,,,,
小金,Jケーブル,麓線_1,139.0891862,37.92010842,,,,,,
小金,Jケーブル,麓線_2,139.0901192,37.91860419,,,,,,
小金,Jケーブル,麓分_1,139.0903865,37.91821893,,,,,,
小金,Kケーブル,局,139.0887004,37.9388485,,,,,,
小金,Kケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Kケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Kケーブル,赤道線_4,139.0899059,37.93316127,,,,,,
小金,Kケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Kケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Kケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Kケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Kケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Kケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Kケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Kケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Kケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Kケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Kケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Kケーブル,山木戸線_32,139.0927785,37.92166332,,,,,,
小金,Kケーブル,山木戸線_31,139.0912053,37.92128848,,,,,,
小金,Kケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Kケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Kケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Kケーブル,山木戸北線_4,139.0851551,37.92162874,,,,,,
小金,Kケーブル,山木戸北線_3,139.0837968,37.92108608,,,,,,
小金,Kケーブル,山木戸北線_2,139.0829525,37.92077063,,,,,,
小金,Kケーブル,山木戸線_22,139.0814285,37.91842292,,,,,,
小金,Kケーブル,山木戸線_20D,139.0794431,37.91792109,,,,,,
小金,Kケーブル,山木戸線_20,139.0789878,37.91786984,,,,,,
小金,Kケーブル,山木戸線_18,139.0770233,37.91805491,,,,,,
小金,Lケーブル,局,139.0887004,37.9388485,,,,,,
小金,Lケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Lケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Lケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Lケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Lケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Lケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Lケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Lケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Lケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Lケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Lケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Lケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Lケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Lケーブル,山木戸線_31,139.0912053,37.92128848,,,,,,
小金,Lケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Lケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Lケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Lケーブル,山木戸線_27,139.0872678,37.92049347,,,,,,
小金,Lケーブル,山木戸線_25,139.0852278,37.91973696,,,,,,
小金,Lケーブル,竹尾線_1,139.0855701,37.91860039,,,,,,
小金,Lケーブル,竹尾線_2,139.0857785,37.91795218,,,,,,
小金,Lケーブル,竹尾線_3,139.0844615,37.91745555,,,,,,
小金,Lケーブル,竹尾線_4,139.0831604,37.91695751,,,,,,
小金,Lケーブル,竹尾線_5,139.0839262,37.91579273,,,,,,
小金,Lケーブル,竹尾線_6,139.0846128,37.91468576,,,,,,
小金,Lケーブル,竹尾線_7,139.0851507,37.91377437,,,,,,
小金,Lケーブル,竹尾線_7D,139.086689,37.91436275,,,,,,
小金,Mケーブル,局,139.0887004,37.9388485,,,,,,
小金,Mケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Mケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Mケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Mケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Mケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Mケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Mケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Mケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Mケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Mケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Mケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Mケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Mケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Mケーブル,山木戸線_32,139.0927785,37.92166332,,,,,,
小金,Mケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Mケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Mケーブル,山木戸線_25,139.0852278,37.91973696,,,,,,
小金,Mケーブル,竹尾線_1,139.0855701,37.91860039,,,,,,
小金,Mケーブル,竹尾線_2,139.0857785,37.91795218,,,,,,
小金,Mケーブル,竹尾線_3,139.0844615,37.91745555,,,,,,
小金,Mケーブル,竹尾線_4,139.0831604,37.91695751,,,,,,
小金,Mケーブル,竹尾線_5,139.0839262,37.91579273,,,,,,
小金,Mケーブル,竹尾線_7,139.0851507,37.91377437,,,,,,
小金,Mケーブル,竹尾線_8,139.0857731,37.9127331,,,,,,
小金,Mケーブル,竹尾線_9,139.0864248,37.9116576,,,,,,
小金,Mケーブル,竹尾線_10,139.0869721,37.91074063,,,,,,
小金,Mケーブル,竹尾線_11,139.0874481,37.90995981,,,,,,
小金,Mケーブル,竹尾線_11D,139.0889368,37.91054452,,,,,,
小金,Nケーブル,局,139.0887004,37.9388485,,,,,,
小金,Nケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Nケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Nケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Nケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Nケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Nケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Nケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Nケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Nケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Nケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Nケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Nケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Nケーブル,山木戸線_32,139.0927785,37.92166332,,,,,,
小金,Nケーブル,山木戸線_30,139.0900672,37.92090789,,,,,,
小金,Nケーブル,山木戸線_29,139.089418,37.92132495,,,,,,
小金,Nケーブル,山木戸線_28,139.0885957,37.92107147,,,,,,
小金,Nケーブル,山木戸線_27,139.0872678,37.92049347,,,,,,
小金,Nケーブル,山木戸線_26,139.0862661,37.92012577,,,,,,
小金,Nケーブル,山木戸線_25,139.0852278,37.91973696,,,,,,
小金,Nケーブル,竹尾線_1,139.0855701,37.91860039,,,,,,
小金,Nケーブル,竹尾線_2,139.0857785,37.91795218,,,,,,
小金,Nケーブル,竹尾線_3,139.0844615,37.91745555,,,,,,
小金,Nケーブル,竹尾線_4,139.0831604,37.91695751,,,,,,
小金,Nケーブル,竹尾線_5,139.0839262,37.91579273,,,,,,
小金,Nケーブル,竹尾線_6,139.0846128,37.91468576,,,,,,
小金,Nケーブル,竹尾線_7,139.0851507,37.91377437,,,,,,
小金,Nケーブル,竹尾線_8,139.0857731,37.9127331,,,,,,
小金,Nケーブル,竹尾線_9,139.0864248,37.9116576,,,,,,
小金,Nケーブル,竹尾線_10,139.0869721,37.91074063,,,,,,
小金,Nケーブル,竹尾線_11,139.0874481,37.90995981,,,,,,
小金,Oケーブル,局,139.0887004,37.9388485,,,,,,
小金,Oケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Oケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Oケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Oケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Oケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Oケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Oケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Oケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Oケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Oケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Oケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Oケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Oケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Oケーブル,赤道線_16,139.0936682,37.91959801,,,,,,
小金,Oケーブル,赤道線_17,139.0948273,37.91755911,,,,,,
小金,Oケーブル,赤道線_18D,139.0961794,37.91528995,,,,,,
小金,Oケーブル,赤道線_20,139.0975614,37.91300193,,,,,,
小金,Oケーブル,赤道線_23,139.098941,37.91091768,,,,,,
小金,Pケーブル,局,139.0887004,37.9388485,,,,,,
小金,Pケーブル,赤道線_1,139.089221,37.93528031,,,,,,
小金,Pケーブル,赤道線_2,139.0896648,37.93362917,,,,,,
小金,Pケーブル,赤道線_5,139.0898119,37.93313329,,,,,,
小金,Pケーブル,赤道線_6,139.0901469,37.93191395,,,,,,
小金,Pケーブル,赤道線_7,139.0905176,37.93062234,,,,,,
小金,Pケーブル,赤道線_8,139.0908475,37.92936752,,,,,,
小金,Pケーブル,赤道線_9,139.0911768,37.92809008,,,,,,
小金,Pケーブル,赤道線_10,139.0915172,37.9269094,,,,,,
小金,Pケーブル,赤道線_11,139.0918685,37.9256341,,,,,,
小金,Pケーブル,赤道線_12,139.0922009,37.92446461,,,,,,
小金,Pケーブル,赤道線_13,139.0924009,37.92374891,,,,,,
小金,Pケーブル,赤道線_14,139.0927301,37.9226943,,,,,,
小金,Pケーブル,赤道線_15,139.0930172,37.92172136,,,,,,
小金,Pケーブル,赤道線_16,139.0936682,37.91959801,,,,,,
小金,Pケーブル,赤道線_17,139.0948273,37.91755911,,,,,,
小金,Pケーブル,赤道線_18,139.0958952,37.91575681,,,,,,
小金,Pケーブル,赤道線_19,139.0970251,37.91388352,,,,,,
小金,Pケーブル,赤道線_21,139.0977776,37.91267331,,,,,,
小金,Pケーブル,赤道線_23,139.098941,37.91091768,,,,,,
小金,Pケーブル,竹尾線_20,139.0968221,37.90994376,,,,,,
小金,Pケーブル,竹尾線_19,139.094746,37.90901023,,,,,,
小金,Pケーブル,竹尾線_18,139.0926446,37.90810432,,,,,,
小金,Pケーブル,竹尾線_17,139.0912177,37.90748592,,,,,,
小金,Pケーブル,竹尾線_17E,139.0923144,37.90591473,,,,,,
小金,Pケーブル,竹尾線_17D,139.0924036,37.90577466,,,,,,
小金,Pケーブル,竹尾一幹_11,139.0923606,37.9058252,,,,,,
小金,Pケーブル,竹尾一幹_12,139.0926223,37.90547173,,,,,,
小金,Pケーブル,小金卸団地2_RSBM,,,,,,,,
